,Order_Id,Invoice,Payment_Date,Order_Status,Product_Id,Product_Name,Quantity,Stock_Keeping_Unit_(Sku),Notes,Price,Discount_Amount,Subsidi_Amount,Courier,Shipping_Price_With_Fee,Insurance,Total_Shipping_Fee,Total_Amount,AWB,Jenis_Layanan,Bebas_Ongkir,Warehouse_Origin,Campaign_Name,City,User_Id,SKU_Induk,Category,Full Name
436,769933168,INV/20210421/MPL/1188209956,2021-04-21 13:13:07,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237671404,"miniletics Embrace Bra High Neck, with A/B Cup Sports Bra - Periwinkle, M",1,EMBHigh_Periwinkle_M,Tidak ada,157050,17450,0,AnterAja(Reguler),7500,0,7500,330600,10001146281160,Unknown,Yes,Shop Location,Sale,Jakarta utara,40,embhigh,sports bra,Embrace Bra High Neck Support with A/B Cup
437,769989444,INV/20210421/MPL/1188349766,2021-04-21 14:03:14,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1719698765,miniletics To be Nimble Headband - Black,1,NimHeadband_Black,Tidak ada,27500,22000,9624,AnterAja(Reguler),7500,0,7500,35000,10001149711486,Unknown,Yes,Shop Location,Kejar Diskon Spesial,Tangerang,155,nimheadband,accessories,To be Nimble HeadBand
438,769990371,INV/20210421/MPL/1188352085,2021-04-21 14:04:48,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046912731,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - Navy,S",1,NMT_Navy_S,Tidak ada,169574,29924,0,JNE(YES),20500,0,20500,190074,TJX1436224548633,Next Day,Unknown,Shop Location,Sale,Jakarta selatan,2,nmt,tank top,Notice Mi 2-in-1 Tank Medium Support with A/B Cup
439,770008678,INV/20210421/MPL/1188397229,2021-04-21 14:22:28,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1719698765,miniletics To be Nimble Headband - Black,1,NimHeadband_Black,Tidak ada,27500,22000,9624,SiCepat(Regular Package),10000,0,10000,37500,000495640966,Unknown,Yes,Shop Location,Kejar Diskon Spesial,Tangerang,156,nimheadband,accessories,To be Nimble HeadBand
440,770040585,INV/20210421/MPL/1188476294,2021-04-21 14:53:37,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1719698767,miniletics To be Nimble Headband - Warm Pink,1,NimHeadband_WarmPink,Tidak ada,27500,22000,9624,AnterAja(Reguler),7500,0,7500,35000,10001149709551,Unknown,Yes,Shop Location,Kejar Diskon Spesial,Tangerang,155,nimheadband,accessories,To be Nimble HeadBand
441,770060634,INV/20210421/MPL/1188525871,2021-04-21 15:15:08,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1074068238,"miniletics Feel Free Basic Crop Tank Tank Top Olahraga Wanita - Dark Blue,M",1,FFT_DarkBlue_M,Tidak ada,113900,20100,0,AnterAja(Reguler),7500,0,7500,121400,10001149705106,Unknown,Yes,Shop Location,Sale,Jakarta pusat,165,fft,tank top,Feel Free Basic Crop Tank
442,770065354,INV/20210421/MPL/1188537455,2021-04-21 15:21:00,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1782392224,"miniletics Feel Free Basic Legging Legging Wanita - Hitam, XL",1,FFL_Black_XL,Tidak ada,129500,0,0,AnterAja(Reguler),21000,0,21000,150500,10001149707452,Unknown,Yes,Shop Location,Unknown,Ketapang,220,ffl,legging,Feel Free Basic Legging
443,770347020,INV/20210421/MPL/1189225742,2021-04-21 22:08:23,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1403131934,"miniletics Feel Free Basic Crop Tank Tank Top Olahraga Wanita - Cold Purple,L",1,FFT_ColdPurple_L,Tidak ada,113900,20100,0,AnterAja(Reguler),7500,0,7500,121400,10001149705735,Unknown,Yes,Shop Location,Sale,Bekasi,33,fft,tank top,Feel Free Basic Crop Tank
444,770383148,INV/20210421/MPL/1189316383,2021-04-21 23:11:31,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1495205314,"miniletics Power High Neck Bra, with A/B Cup Sports Bra - Magenta,L",1,PWRHigh_Magenta_L,Tidak ada,157050,17450,0,AnterAja(Reguler),7500,0,7500,214050,10001149705744,Unknown,Yes,Shop Location,Sale,Ende,78,pwrhigh,sports bra,"Power High Neck Bra, Support with A/B bra cup"
445,770383148,INV/20210421/MPL/1189316383,2021-04-21 23:11:31,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1719698765,miniletics To be Nimble Headband - Black,1,NimHeadband_Black,Tidak ada,49500,0,0,AnterAja(Reguler),7500,0,7500,214050,10001149705744,Unknown,Yes,Shop Location,Unknown,Ende,78,nimheadband,accessories,To be Nimble HeadBand
446,770414033,INV/20210422/MPL/1189393990,2021-04-22 00:34:36,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1646771530,"miniletics Ready Anywhere Crop 22"" Celana Wanita - Black,XL",1,RACrop_Black_XL,Tidak ada,224550,24950,0,AnterAja(Reguler),7500,0,7500,232050,10001149705937,Unknown,Yes,Shop Location,Sale,Jakarta utara,97,racrop,pants,Ready Anywhere Crop
447,770813336,INV/20210422/MPL/1190401232,2021-04-22 12:46:57,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043985771,"miniletics Embrace Bra, with A/B Cup Sports Bra - Black,M",1,EMB_Black_M,Tidak ada,157050,17450,0,J&T(Reguler),10000,0,10000,387100,JT8497151132,Unknown,Unknown,Shop Location,Sale,Bandung,53,emb,sports bra,"Embrace Bra, Support with A/B bra cup"
448,770813336,INV/20210422/MPL/1190401232,2021-04-22 12:46:57,"Transaksi selesai..
Dana akan diteruskan ke penjual.",987965981,"miniletics Motion Legging Full 24"" Legging Olahraga Wanita - Black,S",1,MOLFull_Black_S,Tidak ada,220050,24450,0,J&T(Reguler),10000,0,10000,387100,JT8497151132,Unknown,Unknown,Shop Location,Sale,Bandung,53,molfull,legging,Motion Legging Full
449,771049170,INV/20210422/MPL/1190985637,2021-04-22 16:54:10,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237450795,"miniletics Motion Shorts 10"" Celana Olahraga Wanita - Midnight Blue,M",1,MOLShorts_MidnightBlue_M,Tidak ada,166050,18450,0,AnterAja(Reguler),7500,0,7500,223050,10001156251250,Unknown,Yes,Shop Location,Sale,Jakarta selatan,39,molshorts,shorts,"Motion Shorts 4"""
450,771049170,INV/20210422/MPL/1190985637,2021-04-22 16:54:10,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1719698766,miniletics To be Nimble Headband - Navy,1,NimHeadband_Navy,Tidak ada,49500,0,0,AnterAja(Reguler),7500,0,7500,223050,10001156251250,Unknown,Yes,Shop Location,Unknown,Jakarta selatan,39,nimheadband,accessories,To be Nimble HeadBand
451,771088143,INV/20210422/MPL/1191081091,2021-04-22 18:03:24,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046907631,"miniletics Embrace Bra, with A/B Cup Sports Bra - Light Purple,S",1,EMB_LightPurple_S,Tidak ada,157050,17450,0,SiCepat(Regular Package),28000,0,28000,185050,000495931285,Unknown,Yes,Shop Location,Sale,Dumai,69,emb,sports bra,"Embrace Bra, Support with A/B bra cup"
452,771293779,INV/20210422/MPL/1191590072,2021-04-22 23:22:39,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043879034,"miniletics Alleviate Bra, with A/B Cup Sports Bra - Black,M",1,ALB_Black_M,Tidak ada,152550,16950,0,SiCepat(Regular Package),3000,0,3000,155550,000495931284,Unknown,Yes,Shop Location,Sale,Surabaya,64,alb,sports bra,"Alleviate Bra, Support with A/B bra cup"
453,771436258,INV/20210423/MPL/1191947143,2021-04-23 07:19:58,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1696216276,"miniletics Celana Olahraga wanita Motion Shorts 4"" - Black, L",1,MOLShorts_Black_L,Tidak ada,161024,8474,0,SiCepat(Regular Package),11000,0,11000,172024,000495931283,Unknown,Yes,Shop Location,Sale,Tegal,131,molshorts,shorts,"Motion Shorts 4"""
454,771445094,INV/20210423/MPL/1191969521,2021-04-23 07:39:50,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1688159777,"miniletics Embrace Bra High Neck, with A/B Cup Sports Bra - Grey Sage,L",1,EMBHigh_GreySage_L,Tidak ada,157050,17450,0,AnterAja(Reguler),7500,0,7500,321600,10001156251153,Unknown,Yes,Shop Location,Sale,Jakarta barat,228,embhigh,sports bra,Embrace Bra High Neck Support with A/B Cup
455,771445094,INV/20210423/MPL/1191969521,2021-04-23 07:39:50,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1626360282,"miniletics Embrace Bra High Neck, with A/B Cup Sports Bra - Periwinkle,L",1,EMBHigh_Periwinkle_L,Tidak ada,157050,17450,0,AnterAja(Reguler),7500,0,7500,321600,10001156251153,Unknown,Yes,Shop Location,Sale,Jakarta barat,228,embhigh,sports bra,Embrace Bra High Neck Support with A/B Cup
456,771564973,INV/20210423/MPL/1192268705,2021-04-23 11:00:17,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046893982,"miniletics ClariTy Tank Tank Top Olahraga Wanita - Light Purple,S",1,CT_LightPurple_S,Tidak ada,118150,20850,0,AnterAja(Reguler),7500,0,7500,125650,10001158362453,Unknown,Yes,Shop Location,Sale,Ende,255,ct,tank top,Clarity Tank
457,771947332,INV/20210423/MPL/1193219775,2021-04-23 15:04:19,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1238060293,"miniletics Power High Neck Bra, with A/B Cup Sports Bra - Black,M",1,PWRHigh_Black_M,Tidak ada,166050,18450,0,Gojek(Instant Courier),10000,0,10000,176050,GK-11-409217970,Same Day,Unknown,Shop Location,Sale,Surabaya,174,pwrhigh,sports bra,"Power High Neck Bra, Support with A/B bra cup"
458,772136234,INV/20210423/MPL/1193677888,2021-04-23 18:53:52,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237450798,"miniletics Motion Shorts 10"" Celana Olahraga Wanita - Brick Red,M",1,MOLShorts_BrickRed_M,Tidak ada,166050,18450,0,AnterAja(Reguler),4000,0,4000,170050,10001165152830,Unknown,Yes,Shop Location,Sale,Kerinci,61,molshorts,shorts,"Motion Shorts 4"""
459,772223329,INV/20210423/MPL/1193882734,2021-04-23 20:15:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1270689947,"miniletics Confit Jacket Jaket Olahraga Wanita - Pink Pastel,M",1,CJ_PinkPastel_M,Tidak ada,50,348950,261700,AnterAja(Reguler),7500,0,7500,7550,10001165130849,Unknown,Unknown,Shop Location,Kejar Diskon Spesial,Tegal,231,cj,jacket,Confit Jacket
460,772223684,INV/20210423/MPL/1193883520,2021-04-23 20:15:57,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1270689947,"miniletics Confit Jacket Jaket Olahraga Wanita - Pink Pastel,M",1,CJ_PinkPastel_M,Tidak ada,50,348950,261700,AnterAja(Reguler),7500,0,7500,7550,10001165132641,Unknown,Unknown,Shop Location,Kejar Diskon Spesial,Jakarta pusat,221,cj,jacket,Confit Jacket
461,772234564,INV/20210423/MPL/1193908259,2021-04-23 20:22:03,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1270689947,"miniletics Confit Jacket Jaket Olahraga Wanita - Pink Pastel,M",1,CJ_PinkPastel_M,Tidak ada,50,348950,261700,SiCepat(HALU),5500,0,5500,5550,000496286587,Unknown,Unknown,Shop Location,Kejar Diskon Spesial,Jakarta selatan,256,cj,jacket,Confit Jacket
462,772234040,INV/20210423/MPL/1193907042,2021-04-23 20:22:07,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1270689947,"miniletics Confit Jacket Jaket Olahraga Wanita - Pink Pastel,M",1,CJ_PinkPastel_M,Tidak ada,50,348950,261700,AnterAja(Reguler),7500,0,7500,7550,10001165135897,Unknown,Unknown,Shop Location,Kejar Diskon Spesial,Jakarta barat,223,cj,jacket,Confit Jacket
463,772236676,INV/20210423/MPL/1193913184,2021-04-23 20:23:30,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1270689947,"miniletics Confit Jacket Jaket Olahraga Wanita - Pink Pastel,M",1,CJ_PinkPastel_M,Tidak ada,50,348950,261700,SiCepat(HALU),2500,0,2500,2550,000496286592,Unknown,Unknown,Shop Location,Kejar Diskon Spesial,Surabaya,215,cj,jacket,Confit Jacket
